x-axis,1,3,F1
second,Volt,Volt,Volt
-375.8130E-06,-77.5942734E-03,-88.2743560E-03,+10.5243773E-03
-375.2930E-06,-77.5942734E-03,-88.1004751E-03,+10.3554208E-03
-374.7730E-06,-77.5942734E-03,-88.1738553E-03,+10.4267228E-03
-374.2530E-06,-77.5043342E-03,-88.0336658E-03,+10.3778956E-03
-373.7330E-06,-77.5942734E-03,-88.0733547E-03,+10.3290684E-03
-373.2130E-06,-77.5942734E-03,-88.9547539E-03,+11.2444888E-03
-372.6930E-06,-77.3410148E-03,-88.6009947E-03,+11.1370689E-03
-372.1730E-06,-77.5942734E-03,-88.2557901E-03,+10.5279205E-03
-371.6530E-06,-77.4415155E-03,-88.6532519E-03,+11.0706609E-03
-371.1330E-06,-77.6967809E-03,-88.5592989E-03,+10.7427603E-03
-370.6130E-06,-77.3324603E-03,-88.7140637E-03,+11.2670660E-03
-370.0930E-06,-77.5942734E-03,-89.2899472E-03,+11.5722418E-03
-369.5730E-06,-77.3284464E-03,-89.0241203E-03,+11.5722418E-03
-369.0530E-06,-77.4957796E-03,-89.5055238E-03,+11.8774176E-03
-368.5330E-06,-77.4455293E-03,-89.1412031E-03,+11.5722418E-03
-368.0130E-06,-77.5942734E-03,-89.4889416E-03,+11.7656006E-03
-367.4930E-06,-77.3450286E-03,-89.6040175E-03,+12.1196036E-03
-366.9730E-06,-77.3093536E-03,-89.3045225E-03,+11.8632550E-03
-366.4530E-06,-77.3515531E-03,-89.6040175E-03,+12.1132639E-03
-365.9330E-06,-77.2802030E-03,-89.7462372E-03,+12.3207853E-03
-365.4130E-06,-77.4163787E-03,-90.2321582E-03,+12.6606258E-03
-364.8930E-06,-77.6530551E-03,-90.0457322E-03,+12.2495058E-03
-364.3730E-06,-77.3575970E-03,-89.9180879E-03,+12.4125669E-03
-363.8530E-06,-77.5671297E-03,-89.6311612E-03,+11.9301675E-03
-363.3330E-06,-77.2802030E-03,-90.5000153E-03,+13.1097609E-03
-362.8130E-06,-77.6676303E-03,-89.6773745E-03,+11.8774176E-03
-362.2930E-06,-77.4038103E-03,-89.5371618E-03,+11.9975243E-03
-361.7730E-06,-77.4540607E-03,-90.4396608E-03,+12.8594238E-03
-361.2530E-06,-77.5043110E-03,-90.3663038E-03,+12.7055303E-03
-360.7330E-06,-77.5942734E-03,-90.5065165E-03,+12.7543575E-03
-360.2130E-06,-77.2802030E-03,-90.5462286E-03,+13.1591558E-03
-359.6930E-06,-77.3409916E-03,-90.4854400E-03,+13.0292083E-03
-359.1730E-06,-77.3912419E-03,-91.0633304E-03,+13.5537189E-03
-358.6530E-06,-77.4329841E-03,-91.1743693E-03,+13.6210531E-03
-358.1330E-06,-77.3827338E-03,-90.4372198E-03,+12.9124974E-03
-357.6130E-06,-77.3324834E-03,-91.5933883E-03,+14.1156998E-03
-357.0930E-06,-77.2822331E-03,-91.1723392E-03,+13.7655622E-03
-356.5730E-06,-77.2802030E-03,-90.9567394E-03,+13.5580409E-03
-356.0530E-06,-77.5942734E-03,-90.8602989E-03,+13.1591558E-03
-355.5330E-06,-77.2802030E-03,-91.1909979E-03,+13.7856651E-03
-355.0130E-06,-77.5942734E-03,-91.0592701E-03,+13.3524921E-03
-354.4930E-06,-77.5294245E-03,-91.4235908E-03,+13.7695074E-03
-353.9730E-06,-77.2948015E-03,-91.4884396E-03,+14.0604981E-03
-353.4530E-06,-77.5942734E-03,-91.8025100E-03,+14.0746832E-03
-352.9330E-06,-77.3661052E-03,-91.4320758E-03,+13.9364462E-03
-352.4130E-06,-77.2802030E-03,-91.6245921E-03,+14.2069798E-03
-351.8930E-06,-77.4078705E-03,-91.6161072E-03,+14.0746832E-03
-351.3730E-06,-77.2802030E-03,-91.8843288E-03,+14.4593606E-03
-350.8530E-06,-77.5671065E-03,-91.4884396E-03,+13.7959049E-03
-350.3330E-06,-77.6173568E-03,-92.1165803E-03,+14.3574292E-03
-349.8130E-06,-77.3535368E-03,-91.9491776E-03,+14.4511159E-03
-349.2930E-06,-77.4706892E-03,-91.9260941E-03,+14.3148515E-03
-348.7730E-06,-77.4540375E-03,-92.6044851E-03,+14.9902105E-03
-348.2530E-06,-77.5042878E-03,-92.3406651E-03,+14.6850348E-03
-347.7330E-06,-77.5942734E-03,-92.1165803E-03,+14.3798590E-03
-347.2130E-06,-77.5837583E-03,-93.0167310E-03,+15.3237261E-03
-346.6930E-06,-77.3409684E-03,-92.6839556E-03,+15.2265235E-03
-346.1730E-06,-77.3912188E-03,-92.5416664E-03,+14.9902105E-03
-345.6530E-06,-77.1273987E-03,-92.5834550E-03,+15.3168595E-03
-345.1330E-06,-77.2802030E-03,-92.7511295E-03,+15.3427186E-03
-344.6130E-06,-77.5419697E-03,-92.6924174E-03,+14.9902105E-03
-344.0930E-06,-77.5922201E-03,-93.3728617E-03,+15.6635924E-03
-343.5730E-06,-77.2802030E-03,-92.6965240E-03,+15.3002230E-03
-343.0530E-06,-77.2802030E-03,-92.8431684E-03,+15.4520808E-03
-342.5330E-06,-77.2802030E-03,-93.2241640E-03,+15.8222865E-03
-342.0130E-06,-77.1650807E-03,-93.0587914E-03,+15.7734593E-03
-341.4930E-06,-77.5942734E-03,-93.3728617E-03,+15.6615973E-03
-340.9730E-06,-77.2802030E-03,-93.3728617E-03,+15.9667730E-03
-340.4530E-06,-77.2802030E-03,-93.3372331E-03,+15.9321534E-03
-339.9330E-06,-77.2802030E-03,-93.3728617E-03,+15.9667730E-03
-339.4130E-06,-77.2802030E-03,-93.2367324E-03,+15.8344989E-03
-338.8930E-06,-77.4078937E-03,-93.7456210E-03,+16.2049012E-03
-338.3730E-06,-77.2027626E-03,-93.9235620E-03,+16.5771246E-03
-337.8530E-06,-77.2530130E-03,-93.3728617E-03,+15.9931931E-03
-337.3330E-06,-77.3032633E-03,-93.4189823E-03,+15.9891802E-03
-336.8130E-06,-77.3535136E-03,-93.5403109E-03,+16.0582456E-03
