x-axis,1,3,F1
second,Volt,Volt,Volt
+499.9145000E-06,+4.1667524148506E+00,+3.8413200924061E+00,+325.2481221755E-03
+499.9150000E-06,+4.1673020379424E+00,+3.8402797343190E+00,+326.8274068832E-03
+499.9155000E-06,+4.1682835077901E+00,+3.8404367695292E+00,+327.6551961627E-03
+499.9160000E-06,+4.1683620253952E+00,+3.8404171400917E+00,+327.7581930478E-03
+499.9165000E-06,+4.1682835077899E+00,+3.8406134341049E+00,+327.4835347810E-03
+499.9170000E-06,+4.1689116484867E+00,+3.8395927054544E+00,+329.1200399265E-03
+499.9175000E-06,+4.1687153545466E+00,+3.8398282581973E+00,+328.6737203922E-03
+499.9180000E-06,+4.1678712904714E+00,+3.8409078750151E+00,+326.7701864469E-03
+499.9185000E-06,+4.1682442489868E+00,+3.8427137794996E+00,+325.3511190606E-03
+499.9190000E-06,+4.1695005303803E+00,+3.8423408210595E+00,+326.9532918134E-03
+499.9195000E-06,+4.1706194060010E+00,+3.8397693700303E+00,+330.6344747304E-03
+499.9200000E-06,+4.1707371824102E+00,+3.8399656639695E+00,+330.5658102369E-03
+499.9205000E-06,+4.1700697829104E+00,+3.8402601049546E+00,+329.5968770888E-03
+499.9210000E-06,+4.1694809010168E+00,+3.8400049227725E+00,+329.2726278540E-03
+499.9215000E-06,+4.1686760957443E+00,+3.8414574981046E+00,+327.0257711901E-03
+499.9220000E-06,+4.1679105492750E+00,+3.8431456262563E+00,+324.5729208230E-03
+499.9225000E-06,+4.1672431497749E+00,+3.8425371150004E+00,+324.5157003116E-03
+499.9230000E-06,+4.1670664851990E+00,+3.8411630571968E+00,+325.7058858814E-03
+499.9235000E-06,+4.1673412967439E+00,+3.8407115810759E+00,+326.4459371373E-03
+499.9240000E-06,+4.1682442489855E+00,+3.8410452807862E+00,+326.9990682651E-03
+499.9245000E-06,+4.1692257188342E+00,+3.8423408209832E+00,+326.6938924838E-03
+499.9250000E-06,+4.1695790479862E+00,+3.8430082204836E+00,+326.3887167026E-03
+499.9255000E-06,+4.1687546133522E+00,+3.8435971023766E+00,+324.9620199668E-03
+499.9260000E-06,+4.1674198143512E+00,+3.8439896903325E+00,+323.2148885777E-03
+499.9265000E-06,+4.1666542678822E+00,+3.8431259968950E+00,+323.3369588742E-03
+499.9270000E-06,+4.1663990856983E+00,+3.8422426740144E+00,+323.9816427130E-03
+499.9275000E-06,+4.1667524148506E+00,+3.8421052682422E+00,+324.4584798762E-03
+499.9280000E-06,+4.1671646321672E+00,+3.8406919517163E+00,+326.2857198084E-03
+499.9285000E-06,+4.1676946258958E+00,+3.8396515936191E+00,+327.8535604692E-03
+499.9290000E-06,+4.1671450028073E+00,+3.8407704692404E+00,+326.1712789906E-03
+499.9295000E-06,+4.1660261271859E+00,+3.8426745206902E+00,+323.1462240912E-03
+499.9300000E-06,+4.1652213219129E+00,+3.8441663549090E+00,+320.8459615707E-03
+499.9305000E-06,+4.1651428043044E+00,+3.8434008084403E+00,+321.5402364459E-03
+499.9310000E-06,+4.1650839161410E+00,+3.8435578435713E+00,+321.3380575611E-03
+499.9315000E-06,+4.1649661397278E+00,+3.8434793260493E+00,+321.2922810969E-03
+499.9320000E-06,+4.1661831623168E+00,+3.8415556451546E+00,+324.4317769452E-03
+499.9325000E-06,+4.1673412967429E+00,+3.8405349165005E+00,+326.6175985176E-03
+499.9330000E-06,+4.1682442489834E+00,+3.8410452807835E+00,+326.9990682656E-03
+499.9335000E-06,+4.1692257188331E+00,+3.8416537921223E+00,+327.3881673586E-03
+499.9340000E-06,+4.1695790479862E+00,+3.8407508398819E+00,+328.6432027600E-03
+499.9345000E-06,+4.1688920191271E+00,+3.8397693700320E+00,+328.9293050930E-03
+499.9350000E-06,+4.1678712904724E+00,+3.8396908524224E+00,+327.9870748695E-03
+499.9355000E-06,+4.1670075970371E+00,+3.8403189931192E+00,+326.4764547745E-03
+499.9360000E-06,+4.1662616799256E+00,+3.8403975107290E+00,+325.6677388968E-03
+499.9365000E-06,+4.1671253733607E+00,+3.8408686162058E+00,+326.0835409220E-03
+499.9370000E-06,+4.1673216673859E+00,+3.8417911978944E+00,+325.3511190649E-03
+499.9375000E-06,+4.1664383445022E+00,+3.8420267506325E+00,+324.2295980622E-03
+499.9380000E-06,+4.1661635329590E+00,+3.8418697155048E+00,+324.1151571104E-03
+499.9385000E-06,+4.1660850153486E+00,+3.8409863926208E+00,+324.8971700555E-03
+499.9390000E-06,+4.1664383445022E+00,+3.8407115810777E+00,+325.5342244976E-03
+499.9395000E-06,+4.1661635329592E+00,+3.8402208461525E+00,+325.7516622612E-03
+499.9400000E-06,+4.1666346384344E+00,+3.8401815873471E+00,+326.2399434744E-03
+499.9405000E-06,+4.1676946258958E+00,+3.8403582519240E+00,+327.1325826645E-03
+499.9410000E-06,+4.1674198143530E+00,+3.8398086288383E+00,+327.3996114614E-03
+499.9415000E-06,+4.1667916736562E+00,+3.8395141878447E+00,+327.0753622348E-03
+499.9420000E-06,+4.1664383445022E+00,+3.8405938046611E+00,+325.6562948474E-03
+499.9425000E-06,+4.1671253733590E+00,+3.8419874918260E+00,+324.9353170395E-03
+499.9430000E-06,+4.1675964789303E+00,+3.8425960031686E+00,+324.8018026411E-03
+499.9435000E-06,+4.1678909198267E+00,+3.8419678624718E+00,+325.7249593246E-03
+499.9440000E-06,+4.1685386899756E+00,+3.8412023160039E+00,+327.1325826645E-03
+499.9445000E-06,+4.1677338847018E+00,+3.8412219453574E+00,+326.3047933952E-03
+499.9450000E-06,+4.1668309324626E+00,+3.8422034152084E+00,+324.4127035516E-03
+499.9455000E-06,+4.1665364914674E+00,+3.8433811789898E+00,+322.9478597823E-03
+499.9460000E-06,+4.1662420505722E+00,+3.8441663549109E+00,+321.8721151608E-03
+499.9465000E-06,+4.1653194688798E+00,+3.8438130257564E+00,+321.3113546298E-03
+499.9470000E-06,+4.1656335392281E+00,+3.8439504315275E+00,+321.5173482895E-03
+499.9475000E-06,+4.1651231749502E+00,+3.8442645018758E+00,+320.6895590212E-03
+499.9480000E-06,+4.1639650405214E+00,+3.8437541375981E+00,+320.0258016400E-03
+499.9485000E-06,+4.1636117113667E+00,+3.8420463800852E+00,+321.3685750574E-03
+499.9490000E-06,+4.1641613344505E+00,+3.8411237983918E+00,+322.8334188273E-03
+499.9495000E-06,+4.1651428043021E+00,+3.8408882456564E+00,+324.0426778466E-03
+499.9500000E-06,+4.1660457565407E+00,+3.8399460346113E+00,+325.8966207048E-03
+499.9505000E-06,+4.1666150090798E+00,+3.8398282581915E+00,+326.5985250727E-03
+499.9510000E-06,+4.1661635329605E+00,+3.8414574980908E+00,+324.5233298012E-03
+499.9515000E-06,+4.1656727980346E+00,+3.8434204377945E+00,+322.0437765455E-03
+499.9520000E-06,+4.1653587276863E+00,+3.8446767191880E+00,+320.4835653627E-03
+499.9525000E-06,+4.1653194688794E+00,+3.8442841313323E+00,+320.8535909057E-03
+499.9530000E-06,+4.1643968872912E+00,+3.8431456262527E+00,+321.0443258962E-03
+499.9535000E-06,+4.1632583822113E+00,+3.8436363611787E+00,+319.4192647856E-03
+499.9540000E-06,+4.1638865229080E+00,+3.8438130257564E+00,+319.8922872412E-03
+499.9545000E-06,+4.1649268809167E+00,+3.8442252430683E+00,+320.5026388037E-03
+499.9550000E-06,+4.1662224211173E+00,+3.8440682079485E+00,+321.9407796317E-03
+499.9555000E-06,+4.1675768494742E+00,+3.8430474792890E+00,+324.3097066401E-03
+499.9560000E-06,+4.1690490542527E+00,+3.8421837858584E+00,+326.6671895421E-03
+499.9565000E-06,+4.1691668306746E+00,+3.8421248975924E+00,+326.8541098271E-03
+499.9570000E-06,+4.1686368369410E+00,+3.8427726677481E+00,+325.6677388930E-03
+499.9575000E-06,+4.1686368369410E+00,+3.8415556451621E+00,+326.8846273084E-03
+499.9580000E-06,+4.1680872138592E+00,+3.8408097280429E+00,+327.0753622394E-03
+499.9585000E-06,+4.1675179613178E+00,+3.8411237983913E+00,+326.2170553207E-03
+499.9590000E-06,+4.1676946258958E+00,+3.8418500860508E+00,+325.6562948514E-03
+499.9595000E-06,+4.1668701912737E+00,+3.8420071212814E+00,+324.6682882446E-03
+499.9600000E-06,+4.1647109576429E+00,+3.8414378687396E+00,+323.0966330209E-03
+499.9605000E-06,+4.1637098583292E+00,+3.8425763737097E+00,+320.9565878205E-03
+499.9610000E-06,+4.1647894751445E+00,+3.8438130257564E+00,+320.7963704771E-03
+499.9615000E-06,+4.1654961334571E+00,+3.8442252430671E+00,+321.0901022181E-03
+499.9620000E-06,+4.1650839161464E+00,+3.8440682079505E+00,+320.8078145841E-03
